id,location,frequency,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
58q2HKrzhC3ozto2nDdN4z,urban,4,83,253390,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,4
1zzxoZVylsna2BQB65Ppcb,urban,4,74,217587,0.761,0.899,10,-3.09,0,0.183,0.0135,0.0,0.0719,0.673,95.027,4
0GuKsvyFlBUVndA8X8JFQ9,urban,4,48,199399,0.786,0.69,1,-4.682,1,0.147,0.106,0.0,0.181,0.389,100.008,4
4CXKcKWfl6bgrbcdu7Ohlg,urban,4,47,144130,0.765,0.811,7,-7.313,1,0.194,0.0141,0.0,0.113,0.677,117.943,4
31b8qL6bwEP7qJLAc4Rfzs,urban,4,40,170959,0.764,0.631,7,-7.165,0,0.0835,0.5,0.0,0.139,0.348,124.977,4
1XvdcgcUlqlSW5XBOYy6zC,urban,4,26,237422,0.383,0.915,6,-3.841,1,0.182,0.000406,0.666,0.189,0.193,191.542,4
2Pr6qNmiOxTdo8B6bs8x8x,urban,4,65,280467,0.598,0.65,7,-14.281,1,0.0402,0.019,0.0482,0.0775,0.595,90.673,4
7sO5G9EABYOXQKNPNiE9NR,urban,3,85,172800,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,4
03tqyYWC9Um2ZqU0ZN849H,urban,3,80,263773,0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497,4
4kNvYhyl8R6m1vykVkcuBu,urban,3,0,270867,0.67,0.515,1,-6.977,1,0.397,0.0705,0.0,0.25,0.422,122.006,4
2d8JP84HNLKhmd6IYOoupQ,urban,3,77,222093,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,4
7l3E7lcozEodtVsSTCkcaA,urban,3,28,228654,0.861,0.637,8,-5.692,0,0.24,0.0515,3.35e-06,0.0967,0.474,98.044,4
6rUcS9i07F6okIe8wujs5J,urban,3,64,246013,0.741,0.658,7,-7.758,1,0.0853,0.643,3.43e-06,0.307,0.746,142.057,4
0wCC06ziWEkYOif44iFggw,urban,3,50,248533,0.682,0.513,1,-6.312,0,0.396,0.0128,0.0,0.212,0.338,130.085,4
2SJZdZ5DLtlRosJ2xHJJJa,urban,3,80,204003,0.721,0.463,1,-9.483,0,0.0646,0.241,0.0,0.0929,0.216,137.915,3
1O2pcBJGej0pmH2Y9XZMs6,urban,3,94,153750,0.87,0.548,10,-5.253,0,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,4
2rDZhKnPaPG054ExZ6nXUS,urban,3,91,176143,0.796,0.68,10,-5.555,0,0.37,0.0575,0.000683,0.103,0.71,179.923,4
1xqbfjRuUw0ot43wgBuVkt,urban,3,83,209147,0.776,0.629,0,-6.09,1,0.0505,0.0268,0.0,0.114,0.104,97.066,4
1sJCxmtHVDHjgwXwdHYFWn,urban,3,74,167619,0.747,0.722,11,-5.065,0,0.055,0.067,0.0,0.137,0.318,125.96,4
2Q4MRMnSAMckugCtR5jgXT,urban,3,84,193013,0.729,0.737,2,-3.727,0,0.064,0.275,7.58e-06,0.137,0.369,91.99,4
5ZauIeuBfvOCpBDZwEduaE,urban,3,50,161377,0.561,0.664,11,-6.98,0,0.296,0.142,1.72e-05,0.312,0.678,139.458,4
3xLgpixCKiEXyrBxpNJwga,urban,3,42,169580,0.932,0.721,7,-4.383,1,0.235,0.261,0.0,0.0593,0.617,105.032,4
1rExu7075LZrpDfT0Cg8Kk,urban,3,48,163992,0.811,0.681,1,-6.017,0,0.134,0.0953,0.00165,0.187,0.809,155.074,4
5qaaQp6KvkEdB2q7SKQAcJ,urban,3,60,148942,0.922,0.708,8,-5.618,0,0.262,0.281,0.000168,0.279,0.732,104.055,4
50S1qzDaxqpL0FH8rhtxZ7,urban,3,42,166640,0.857,0.592,1,-6.767,0,0.381,0.181,0.0,0.111,0.77,159.901,4
0DjoEWNm4HNqu0JmvlIPcI,urban,3,41,170145,0.743,0.635,3,-6.693,0,0.358,0.395,5.95e-06,0.0721,0.574,104.786,4
4TQVQFkPbpgixmwZ7KWnX3,urban,3,35,208163,0.514,0.767,11,-4.144,0,0.464,0.171,0.0,0.194,0.415,94.927,4
4Mh5wGoyhpzYECcGdmXTmc,urban,3,48,172869,0.867,0.617,0,-4.193,0,0.365,0.349,0.0,0.0553,0.512,124.94,4
2ckqPVu69e9n1RAuSep2NQ,urban,3,44,139270,0.71,0.87,0,-5.356,1,0.307,0.215,0.0,0.084,0.166,137.055,4
6LDCpaEEwymjW8Fj3l896N,urban,3,38,160661,0.894,0.743,6,-6.659,0,0.0831,0.0246,0.00342,0.28,0.46,107.99,4
35eqZaftqsPaMepLdDwAu4,urban,3,45,144500,0.735,0.637,0,-4.532,0,0.0913,0.0439,0.0,0.0805,0.261,119.801,4
3g1yNMutQGZUmcaVArVaf2,urban,3,36,163554,0.826,0.617,7,-5.571,0,0.0589,0.382,0.0,0.135,0.785,114.026,4
781hm63hoGyBWLz0eVGmSQ,urban,3,42,180321,0.779,0.469,2,-9.094,1,0.322,0.311,0.0,0.209,0.523,139.925,4
261Jxss9utRCMg11TWEU8M,urban,3,64,230545,0.7,0.596,2,-4.943,1,0.108,0.024,0.0,0.114,0.67,171.938,4
6bQ5823aHmFVKLZW8E7rRo,urban,3,82,200337,0.789,0.837,10,-3.247,1,0.23,0.125,0.0,0.209,0.476,81.536,4
4kiTIRY4o3o9on5oYV584L,urban,3,76,220253,0.726,0.601,11,-4.799,0,0.357,0.102,0.0,0.257,0.471,179.694,4
0Bv7O6fmZk3GrNQFYJaXPn,urban,3,90,413111,0.672,0.745,5,-5.269,0,0.3,0.438,9.29e-06,0.0699,0.739,173.974,4
2nj9sRoyFnd6YlJ3M2o1rT,urban,3,73,201818,0.746,0.637,0,-5.791,0,0.111,0.127,0.0,0.146,0.598,88.1,4
2Gq636OOGgxCTqEuzCZhsa,urban,3,90,160000,0.656,0.823,1,-3.059,0,0.315,0.47,0.0,0.103,0.755,96.474,4
4TGwERXRlyQtBdggYTHo6j,urban,3,87,260000,0.7,0.438,5,-5.784,0,0.0433,0.401,0.0,0.373,0.605,170.106,3
5rb9QrpfcKFHM1EUbSIurX,night_life,17,85,250373,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,4
0CAfXk7DXMnon4gLudAp7J,night_life,14,84,231400,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,4
3bidbhpOYeV4knp8AIu8Xn,night_life,13,85,258343,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,4
2CEgGE6aESpnmtfiZwYlbV,night_life,13,84,202613,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,4
4cG7HUWYHBV6R6tHn1gxrl,night_life,11,87,169153,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4
4QNpBfC0zvjKqPJcyqBy9W,night_life,11,85,252307,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,4
0k2GOhqsrxDTAbFFSdNJjT,night_life,11,82,218573,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,4
4356Typ82hUiFAynbLYbPn,night_life,10,83,220800,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,4
2bJvI42r8EF3wxjOuDav4r,night_life,10,84,229360,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,4
24Yi9hE78yPEbZ4kxyoXAI,night_life,10,84,176840,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,4
0ByMNEPAPpOR5H69DVrTNy,night_life,10,81,267080,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,4
3ZFTkvIE7kyPt6Nu3PEa7V,night_life,10,86,218093,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,4
7ks6AZmFcm3Y6PGGxGSmlB,night_life,9,76,194840,0.666,0.876,3,-3.078,1,0.0414,0.055,0.0,0.259,0.552,129.884,4
3cHyrEgdyYRjgJKSOiOtcS,night_life,9,84,204160,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,4
6Dy1jexKYriXAVG6evyUTJ,night_life,8,86,162604,0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,0.796,123.97,4
4E5P1XyAFtrjpiIxkydly4,night_life,8,79,182307,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,4
2s5YN9O8Qv25BjQobPHWVZ,night_life,8,0,219307,0.431,0.862,7,-7.005,0,0.428,0.00618,0.0,0.322,0.696,124.93,4
7mitXLIMCflkhZiD34uEQI,night_life,8,76,262147,0.751,0.736,5,-4.168,0,0.156,0.0206,0.0,0.265,0.352,130.014,4
0C4ejWmOTMv8vuYj85mf8m,night_life,7,77,243533,0.767,0.682,1,-5.02,1,0.042,0.0113,0.00016,0.104,0.833,127.975,4
2iJuuzV8P9Yz0VSurttIV5,night_life,7,82,283400,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,4
7iL6o9tox1zgHpKUfh9vuC,night_life,7,85,193467,0.899,0.713,6,-2.752,0,0.366,0.255,0.0,0.0708,0.777,90.051,4
18asYwWugKjjsihZ0YvRxO,night_life,7,94,164819,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,4
6ebkx7Q5tTxrCxKq4GYj0Y,night_life,7,80,234560,0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,4
0O45fw2L5vsWpdsOdXwNAR,night_life,7,81,242733,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,4
04KTF78FFg8sOHC1BADqbY,night_life,7,79,228240,0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075,4
2LEF1A8DOZ9wRYikWgVlZ8,night_life,7,80,248133,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,4
6jEZLz3YpnEBRpVkv35AmP,night_life,6,17,192600,0.857,0.801,0,-6.499,1,0.0618,0.332,1.2e-06,0.0789,0.753,96.009,4
5fwSHlTEWpluwOM0Sxnh5k,night_life,6,92,287120,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4
3iw6V4LH7yPj1ESORX9RIN,night_life,6,80,116750,0.722,0.893,0,-3.255,0,0.0475,0.0441,0.000937,0.0673,0.439,119.932,4
2USlegnFJLrVLpoVfPimKB,night_life,6,88,160000,0.67,0.896,1,-4.673,1,0.058,0.0342,3.21e-05,0.344,0.403,101.216,3
0b18g3G5spr4ZCkz7Y6Q0Q,night_life,6,85,186210,0.758,0.913,6,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,4
5pmL3RzOy3IvGFaSDi4hZL,night_life,6,77,244907,0.606,0.883,3,-3.243,1,0.0423,0.00872,0.0,0.0698,0.608,128.053,4
3GpbwCm3YxiWDvy29Uo3vP,night_life,6,78,204640,0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986,4
62zFEHfAYl5kdHYOivj4BC,night_life,6,78,227280,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,4
7ElF5zxOwYP4qVSWVvse3W,night_life,6,78,201547,0.607,0.934,3,-4.217,1,0.0314,0.0327,0.0,0.0909,0.568,122.01,4
1dzQoRqT5ucxXVaAhTcT0J,night_life,6,80,241933,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,4
58q2HKrzhC3ozto2nDdN4z,night_life,6,83,253390,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,4
20on25jryn53hWghthWWW3,night_life,6,94,157890,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,4
0E9ZjEAyAwOXZ7wJC0PD33,night_life,6,82,184560,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,4
5YaskwnGDZFDRipaqzbwQx,night_life,6,84,150053,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,4
6f3Slt0GbA2bPZlz0aIFXN,night_life,6,88,164000,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4
0DiWol3AO6WpXZgp0goxAV,night_life,6,80,320357,0.613,0.697,2,-8.618,1,0.133,0.0194,0.0,0.332,0.476,122.746,4
2V65y3PX4DkRhy1djlxd9p,night_life,6,80,212862,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,4
49FYlytm3dAAraYgpoJZux,night_life,6,85,275987,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,4
32OlwWuMpZ6b0aN2RZOeMS,night_life,6,85,269667,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,4
127uq83uGFapbddqiMUKky,night_life,6,79,195853,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,4
5tXyNhNcsnn7HbcABntOSf,night_life,6,0,222160,0.666,0.878,7,-2.85,0,0.0973,0.03,0.0,0.0828,0.669,119.932,4
6cx06DFPPHchuUAcTxznu9,night_life,6,85,166028,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,4
2TH65lNHgvLxCKXM3apjxI,night_life,6,85,250534,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,4
5w9c2J52mkdntKOmRLeM2m,night_life,6,82,193227,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,4
5OMwQFBcte0aWFJFqrr5oj,night_life,6,0,199693,0.755,0.832,2,-2.741,0,0.116,0.0746,1.27e-06,0.291,0.735,120.032,4
5IVuqXILoxVWvWEPm82Jxr,night_life,6,80,236133,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,4
6YUTL4dYpB9xZO5qExPf05,night_life,6,85,222533,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4
2Cd9iWfcOpGDHLz6tVA3G4,night_life,6,81,202627,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,4
3E7dfMvvCLUddWissuqMwr,night_life,6,82,202067,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4
3dPvQLKl42dMYWV4LWRTLK,night_life,5,68,203076,0.775,0.886,6,-6.68,0,0.0476,0.589,7.71e-06,0.0991,0.939,172.013,4
0VjIjW4GlUZAMYd2vXMi3b,night_life,5,94,200040,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4
2gam98EZKrF9XuOkU13ApN,night_life,5,86,242293,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,4
2WfaOiMkCvy7F5fcp2zZ8L,night_life,5,86,225280,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,4
2ahnofp2LbBWDXcJbMaSTu,night_life,5,73,270373,0.683,0.772,7,-7.907,0,0.0311,0.0222,0.0149,0.203,0.737,123.871,4
46nvQpUDsxpS08UTFOeKTA,night_life,5,83,165524,0.539,0.715,11,-6.639,0,0.0595,0.0265,0.0,0.609,0.489,123.854,4
0JhKJg5ejeQ8jq89UQtnw8,night_life,5,1,199904,0.62,0.881,1,-5.851,0,0.0372,0.0585,0.714,0.311,0.415,126.035,4
4kLLWz7srcuLKA7Et40PQR,night_life,5,84,289133,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,4
6C7RJEIUDqKkJRZVWdkfkH,night_life,5,1,311867,0.625,0.726,10,-7.731,0,0.155,0.00728,0.0,0.318,0.483,103.98,4
4Li2WHPkuyCdtmokzW2007,night_life,5,86,219333,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,4
2kQuhkFX7uSVepCD3h29g5,night_life,5,81,212360,0.939,0.742,5,-5.171,0,0.0467,0.321,0.0,0.107,0.924,118.978,4
20McUFi8KCIVdNDLrkTDuZ,night_life,5,80,163208,0.767,0.659,1,-7.429,1,0.0444,0.325,0.0,0.13,0.439,124.946,4
12N23tQKmfGcEO0z8ObwtM,night_life,5,73,194332,0.609,0.8,11,-5.102,0,0.0337,0.0992,0.00132,0.0887,0.192,126.031,4
6GomT970rCOkKAyyrwJeZi,night_life,5,85,157445,0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,4
4uDhts78RdwIDjEqPrYVKp,night_life,5,80,138819,0.766,0.817,7,-4.253,1,0.035,0.0239,2.49e-06,0.159,0.43,125.033,4
7CHi4DtfK4heMlQaudCuHK,night_life,5,81,168387,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,4
0r2Bul2NuCViraT2zX1l5j,night_life,5,77,334067,0.521,0.625,1,-7.47,1,0.067,0.0301,0.0,0.121,0.136,101.019,4
0nrRP2bk19rLc0orkWPQk2,night_life,5,88,247427,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4
2Fxmhks0bxGSBdJ92vM42m,night_life,5,87,194088,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4
2EBCVPNAG46nbgs6jXPGvv,night_life,5,79,210627,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,4
4fixebDZAVToLbUCuEloa2,night_life,5,80,224400,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,4
0xfMlIW8lS40qvpsUw1l0X,night_life,5,80,169945,0.836,0.846,0,-4.673,1,0.0392,0.0907,0.047,0.057,0.942,122.042,4
4TsmezEQVSZNNPv5RJ65Ov,night_life,5,81,246960,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,4
7LP4Es66zdY7CyjepqmvAg,night_life,5,4,212107,0.657,0.695,2,-4.493,1,0.0321,0.0108,0.0,0.0822,0.683,65.997,4
0Hf4aIJpsN4Os2f0y0VqWl,night_life,5,81,229507,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,4
2bLqfJjuC5syrsgDsZfGmn,night_life,5,83,179120,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,4
0HPD5WQqrq7wPWR7P7Dw1i,night_life,5,84,199693,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,4
2gpWyfu7eZ01zzncHpxOtA,night_life,5,90,234000,0.542,0.659,8,-7.289,1,0.0389,0.00279,0.0,0.105,0.109,120.122,4
6JV2JOEocMgcZxYSZelKcc,night_life,5,80,236002,0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,4
6kex4EBAj0WHXDKZMEJaaF,night_life,5,79,216409,0.696,0.817,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,4
5AyL2kgLtTWEu3qO3B9SqK,night_life,5,77,216893,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,4
5nujrmhLynf4yMoMtj8AQF,night_life,5,89,203064,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4
2Foc5Q5nqNiosCNqttzHof,night_life,5,86,248413,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,4
0PH49SrRKOFVWF81PobhW6,night_life,4,71,166401,0.753,0.806,2,-2.782,1,0.0436,0.673,0.0,0.244,0.771,156.026,4
2SUPbyD77tJuOUbqbxct6l,night_life,4,67,147876,0.593,0.932,8,-2.324,1,0.0526,0.302,0.0,0.133,0.913,171.977,4
0WlmiIK5qFQ4dAB4mCA4sI,night_life,4,67,169773,0.533,0.915,3,-2.337,0,0.047,0.324,0.0,0.0891,0.967,167.927,4
200MELMFIVTTctrcZBOjIB,night_life,4,53,143651,0.73,0.85,10,-4.075,0,0.0492,0.479,0.0,0.0553,0.924,163.946,4
1T3hcBQRwacjWLuJJFt8co,night_life,4,64,197233,0.667,0.872,6,-3.42,0,0.0643,0.179,0.0,0.106,0.94,163.961,4
3xuyh4bAIuN0oIWPMqoXog,night_life,4,59,169844,0.672,0.925,0,-4.736,1,0.0409,0.0148,0.0,0.0942,0.674,123.031,4
09ktZFBllFj5O2Fg07yqOO,night_life,4,53,179946,0.742,0.745,11,-6.0,0,0.036,0.0271,0.0,0.0722,0.724,123.965,4
4qfRVjN1pI0LrKRNxQ1JwQ,night_life,4,54,190017,0.845,0.475,0,-14.974,1,0.0389,0.394,7.77e-05,0.21,0.948,131.993,4
68HocO7fx9z0MgDU0ZPHro,night_life,4,87,215687,0.628,0.676,6,-4.227,1,0.0424,0.393,6.94e-05,0.0978,0.723,78.996,4
1TfqLAPs4K3s2rJMoCokcS,night_life,4,84,216933,0.692,0.711,0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135,4
7qEHsqek33rTcFNT9PFqLf,night_life,4,88,182161,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,4
4ASOMWcJUrwEpjJy4GEijz,night_life,4,76,196900,0.685,0.911,9,-4.977,1,0.144,0.00552,0.0247,0.285,0.351,128.02,4
